,gender,ever_married,age,graduated,profession,work_experience,spending_score,family_size,customer_category,group
1070,1.0,0.0,28.0,0.0,5.0,0.0,0.0,8.0,3.0,Experienced
1071,0.0,1.0,48.0,1.0,0.0,3.0,1.0,2.0,5.0,Young
1072,0.0,1.0,53.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
1073,0.0,1.0,27.0,0.0,1.0,1.0,0.0,4.39,2.0,Experienced
1074,0.0,1.0,71.0,0.0,8.0,0.0,2.0,2.0,3.0,Young
1075,1.0,1.0,35.0,1.0,0.0,9.0,1.0,2.0,3.0,Spender
1076,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,3.0,Experienced
1077,0.0,1.0,39.0,0.0,3.0,0.0,0.0,4.0,3.0,Experienced
1078,0.0,1.0,79.0,0.0,7.0,1.0,2.0,2.0,3.0,Young
1079,0.0,0.0,29.0,0.0,2.0,9.0,0.0,8.0,3.0,Spender
1080,0.0,0.0,33.0,1.0,0.0,7.0,0.0,7.0,3.0,Spender
1081,0.0,0.0,31.0,0.0,5.0,0.0,0.0,4.335190476190475,3.0,Experienced
1082,1.0,1.0,25.0,0.0,2.0,4.0,1.0,3.0,3.0,Experienced
1083,0.0,1.0,43.0,0.0,2.0,2.0,1.0,3.0,3.0,Young
1084,0.0,1.0,52.0,0.0,1.0,4.0,0.0,1.0,3.0,Spender
1085,1.0,1.0,41.0,0.0,4.0,0.0,2.0,7.0,3.0,Young
1086,0.0,1.0,27.0,0.0,1.0,4.4875,2.0,6.0,3.0,Young
1087,0.0,1.0,39.0,0.0,2.0,1.0,1.0,5.0,3.0,Experienced
1088,1.0,0.0,32.0,0.0,1.0,3.0,0.0,7.0,3.0,Experienced
1089,1.0,0.0,19.0,0.0,5.0,1.0,0.0,5.0,3.0,Experienced
1090,1.0,1.0,58.0,0.0,9.0,1.0,2.0,3.1,3.0,Young
1091,1.0,0.0,30.0,1.0,0.0,1.0,0.0,3.0,3.0,Experienced
1092,0.0,0.0,31.0,1.0,2.0,0.0,0.0,6.0,3.0,Experienced
1093,0.0,1.0,43.0,0.0,2.0,7.784999999999999,1.0,4.0,3.0,Spender
1094,0.0,1.0,63.0,0.0,8.0,5.990666666666667,1.0,6.0,3.0,Young
1095,0.0,1.0,37.0,1.0,2.0,4.976666666666667,1.0,3.0,3.0,Spender
1096,1.0,1.0,37.0,0.0,0.0,0.0,1.0,6.0,3.0,Experienced
1097,0.0,1.0,31.0,1.0,6.0,9.0,1.0,2.0,4.016666666666667,Spender
1098,0.0,0.0,38.0,1.0,0.0,4.0,0.0,1.0,5.0,Spender
1099,0.0,1.0,41.0,1.0,3.0,5.036666666666667,2.0,6.0,5.0,Young
1100,0.0,1.0,45.0,1.0,0.0,3.0,1.0,3.0,5.0,Young
1101,1.0,1.0,35.0,1.0,1.0,3.0429999999999997,1.0,4.0,5.0,Young
1102,0.0,1.0,43.0,0.0,2.0,1.0,0.0,5.0,0.0,Experienced
1103,0.0,0.0,33.0,0.0,5.0,2.1439999999999997,0.0,3.0,3.0,Experienced
1104,1.0,0.0,26.0,0.0,6.0,14.0,0.0,3.0,2.0,Spender
1105,0.0,1.0,39.0,0.0,0.0,3.054,1.0,2.0,5.0,Young
1106,1.0,1.0,49.0,0.0,0.0,1.0,2.0,2.0,5.0,Young
1107,1.0,1.0,47.0,0.0,9.0,0.0,1.0,2.0,5.0,Young
1108,1.0,1.0,53.0,0.0,3.0,1.0,1.0,4.0,3.0,Young
1109,1.0,1.0,52.0,1.0,4.0,5.0,2.0,5.0,5.0,Young
1110,0.0,1.0,66.0,0.0,7.0,0.0,1.0,2.0,5.0,Young
1111,1.0,0.0,26.0,0.0,3.0,6.0,0.0,2.0,3.0,Spender
1112,1.0,1.0,38.0,1.0,8.0,3.06,0.0,5.0,5.0,Experienced
1113,0.0,0.0,25.0,0.0,6.0,2.9683333333333333,0.0,4.0,5.0,Experienced
1114,0.0,1.0,53.0,0.0,0.0,8.0,1.0,2.0,5.0,Spender
1115,0.0,1.0,87.0,0.0,7.0,0.0,2.0,2.0,5.0,Young
1116,1.0,0.0,28.0,0.0,5.0,1.0,0.0,2.0,5.0,Experienced
1117,0.0,1.0,37.0,1.0,0.0,7.0,2.0,3.0,5.0,Spender
1118,0.0,1.0,42.0,1.0,0.0,7.215952380952382,0.0,1.0,5.0,Spender
1119,0.0,1.0,25.0,0.0,0.0,1.0,1.0,2.0,0.0,Experienced
1120,0.0,1.0,33.0,0.0,2.0,6.0,0.0,3.0,5.0,Spender
1121,0.0,0.0,33.0,1.0,5.0,3.6519999999999997,0.0,3.0,1.0,Experienced
1122,1.0,1.0,46.0,1.0,0.0,1.0,0.0,2.0,5.0,Young
1123,1.0,0.0,33.0,0.0,5.0,2.0,0.0,4.0,2.0,Experienced
1124,1.0,0.0,26.0,0.0,3.0,1.0,0.0,3.0,5.0,Experienced
1125,1.0,0.0,32.0,0.0,1.0,6.0,0.0,4.0,5.0,Spender
1126,0.0,0.0,25.0,0.0,5.0,10.561,0.0,1.0,5.0,Spender
1127,0.0,0.0,18.0,0.0,5.0,1.0,0.0,3.620221396551506,5.0,Experienced
1128,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,5.0,Experienced
1129,1.0,0.0,19.0,0.0,5.0,2.0,0.0,4.0,5.0,Experienced
1130,1.0,1.0,46.0,1.0,0.0,0.0,2.0,4.0,5.0,Young
1131,1.0,0.0,19.0,0.0,5.0,4.0,0.0,4.0,5.0,Experienced
1132,1.0,1.0,45.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
1133,0.0,1.0,52.0,1.0,2.0,1.0,1.0,3.0,5.0,Young
1134,0.0,1.0,42.0,1.0,2.0,2.1283333333333334,1.0,5.0,2.0,Young
1135,1.0,1.0,47.0,0.0,3.0,1.0,1.0,3.0,2.0,Young
1136,1.0,1.0,45.0,0.0,6.0,3.8960000000000004,1.0,4.0,5.0,Young
1137,1.0,0.0,32.0,0.0,5.0,3.943642857142857,0.0,3.36,4.0,Experienced
1138,1.0,1.0,41.0,0.0,4.0,5.0,2.0,3.0,3.0,Young
1139,0.0,0.0,28.0,1.0,6.0,8.907166666666669,0.0,1.0,5.0,Spender
1140,1.0,1.0,37.0,0.0,4.0,9.0,2.0,4.0,5.0,Spender
1141,0.0,1.0,20.0,0.0,2.0,8.0,1.0,2.0,4.0,Spender
1142,0.0,1.0,73.0,1.0,7.0,3.0,0.0,1.0,5.0,Young
1143,1.0,1.0,51.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
1144,1.0,1.0,18.0,1.0,2.0,0.7508333333333332,1.0,4.0,5.0,Experienced
1145,1.0,1.0,42.0,0.0,2.0,1.0,1.0,3.0,3.0,Young
1146,1.0,0.0,20.0,0.0,5.0,1.0,0.0,3.0,2.0,Experienced
1147,0.0,0.0,23.0,0.0,1.0,0.0,0.0,3.0,2.0,Experienced
1148,1.0,1.0,31.0,1.0,6.0,2.0,0.0,2.0,0.0,Experienced
1149,0.0,1.0,33.0,1.0,6.0,1.0,0.0,3.0,4.0,Experienced
1150,1.0,0.0,21.0,0.0,5.0,9.0,0.0,6.0,5.0,Spender
1151,1.0,1.0,51.0,1.0,1.0,5.0,1.0,7.0,5.0,Young
1152,1.0,1.0,47.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
1153,1.0,0.0,20.0,0.0,5.0,0.0,0.0,4.0,5.0,Experienced
1154,1.0,0.0,21.0,0.0,5.0,0.0,0.0,2.0,5.0,Experienced
1155,1.0,0.0,22.0,0.0,5.0,1.0,0.0,3.0,5.0,Experienced
1156,0.0,0.0,32.0,1.0,2.0,9.0,0.0,4.0,5.0,Spender
1157,0.0,0.0,30.0,1.0,5.0,8.0,0.0,1.0,5.0,Spender
1158,1.0,1.0,61.0,1.0,1.0,1.0,0.0,1.0,5.0,Young
1159,1.0,1.0,43.0,0.0,3.0,0.0,1.0,4.0,3.0,Young
1160,1.0,0.0,25.0,1.0,1.0,8.0,0.0,1.0,5.0,Spender
1161,1.0,1.0,46.0,0.0,3.0,0.0,1.0,3.0,5.0,Young
1162,0.0,1.0,53.0,0.0,2.0,12.0,0.0,2.0,2.0,Spender
1163,1.0,1.0,55.0,1.0,1.0,0.0,2.0,2.0,5.0,Young
1164,0.0,1.0,42.0,0.0,2.0,0.0,0.0,3.0,5.0,Experienced
1165,0.0,0.0,26.0,1.0,8.0,11.0,0.0,1.0,5.0,Spender
1166,1.0,0.0,29.0,0.0,5.0,0.0,0.0,3.0,5.0,Experienced
1167,1.0,1.0,39.0,1.0,0.0,4.0,1.0,4.0,2.0,Young
1168,1.0,1.0,38.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
1169,1.0,1.0,69.0,1.0,3.0,2.8,1.0,2.0,5.0,Young
1170,0.0,0.0,25.0,0.0,0.0,6.0,0.0,3.0,5.0,Spender
1171,0.0,0.0,26.0,1.0,0.0,4.0,0.0,4.0,5.0,Experienced
1172,1.0,1.0,51.0,0.0,4.0,0.0,2.0,5.0,5.0,Young
1173,1.0,1.0,30.0,0.0,6.0,8.0,1.0,2.0,5.0,Spender
1174,0.0,1.0,28.0,0.0,6.0,7.695,1.0,2.0,2.0,Spender
1175,0.0,0.0,33.0,0.0,6.0,8.0,0.0,2.0,5.0,Spender
1176,0.0,0.0,41.0,1.0,2.0,2.5627605042016808,0.0,1.0,5.0,Experienced
1177,1.0,0.0,71.0,0.0,7.0,1.0816666666666668,0.0,2.0,5.0,Young
1178,1.0,1.0,42.0,1.0,4.0,5.0,2.0,3.0,5.0,Young
1179,1.0,1.0,71.0,1.0,7.0,2.0,0.0,1.0,5.0,Young
1180,1.0,1.0,35.0,0.0,0.0,6.0,1.0,5.0,5.0,Spender
1181,1.0,0.0,28.0,0.0,8.0,0.0,0.0,5.0,5.0,Experienced
1182,1.0,1.0,31.0,1.0,0.0,1.0,1.0,2.0,2.0,Young
1183,1.0,1.0,43.0,1.0,0.0,2.0,1.0,3.0,5.0,Young
1184,0.0,1.0,77.0,0.0,7.0,0.0,2.0,2.0,5.0,Young
1185,0.0,1.0,71.0,1.0,2.0,0.0,0.0,1.0,5.0,Young
1186,0.0,1.0,47.0,1.0,2.0,0.0,1.0,2.0,5.0,Young
1187,0.0,0.0,26.0,0.0,6.0,9.0,0.0,1.0,5.0,Spender
1188,1.0,1.0,40.0,0.0,1.0,4.0,1.0,4.0,5.0,Young
1189,0.0,1.0,72.0,1.0,7.0,0.0,2.0,2.0,5.0,Young
1190,0.0,1.0,73.0,1.0,0.0,1.0,2.0,2.0,5.0,Young
1191,1.0,0.0,26.0,1.0,5.0,1.0,0.0,6.0,2.0,Experienced
1192,0.0,1.0,57.0,1.0,2.0,1.3125,2.0,3.0,2.0,Young
1193,1.0,1.0,30.0,0.0,0.0,2.740666666666666,1.0,3.0,5.0,Young
1194,0.0,1.0,36.0,0.0,0.0,2.967166666666667,1.0,3.0,5.0,Young
1195,1.0,1.0,52.0,0.0,3.0,10.0,1.0,4.0,5.0,Spender
1196,1.0,1.0,42.0,1.0,0.0,3.0,1.0,2.0,5.0,Young
1197,1.0,1.0,52.0,0.0,2.0,2.3807857142857145,0.0,1.0,5.0,Young
1198,1.0,1.0,28.0,1.0,0.0,0.0,1.0,3.0,0.0,Experienced
1199,0.0,1.0,43.0,0.0,6.0,7.0,0.0,1.0,5.0,Spender
1200,1.0,0.0,43.0,1.0,0.0,1.5326739028944911,0.0,1.0,5.0,Experienced
1201,1.0,0.0,25.0,0.0,1.0,0.0,0.0,4.0,5.0,Experienced
1202,1.0,1.0,52.0,1.0,4.0,1.0,2.0,3.0,5.0,Young
1203,0.0,0.0,28.0,1.0,6.0,9.0,0.0,1.0,5.0,Spender
1204,1.0,1.0,56.0,1.0,3.0,0.0,1.0,4.0,5.0,Young
1205,1.0,1.0,38.0,0.0,4.0,12.0,2.0,7.0,5.0,Spender
1206,1.0,1.0,83.0,0.0,7.0,1.0,2.0,2.0,5.0,Young
1207,1.0,1.0,82.0,1.0,7.0,0.7371886724386727,2.0,2.0,5.0,Young
1208,1.0,1.0,32.0,1.0,6.0,8.0,0.0,1.83,5.0,Spender
1209,0.0,0.0,35.0,1.0,6.0,12.0,0.0,1.0,5.0,Spender
1210,1.0,1.0,40.0,1.0,8.0,0.0,0.0,2.0,5.0,Experienced
1211,0.0,0.0,25.0,1.0,6.0,13.0,0.0,1.0,4.81,Spender
1212,0.0,1.0,39.0,1.0,0.0,6.724785714285715,1.0,3.0,5.0,Spender
1213,1.0,0.0,25.0,1.0,0.0,7.0,0.0,1.0,5.0,Spender
1214,1.0,1.0,52.0,1.0,0.0,0.0,0.0,4.0,5.0,Young
1215,1.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,4.0,Experienced
1216,1.0,0.0,28.0,1.0,0.0,6.0,0.0,3.0,5.0,Spender
1217,0.0,0.0,43.0,1.0,0.0,0.0,0.0,1.0,5.0,Experienced
1218,1.0,0.0,30.0,1.0,0.0,8.0,0.0,4.49,4.0,Spender
1219,0.0,1.0,84.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
1220,1.0,1.0,48.0,1.0,4.0,6.0,2.0,4.0,5.0,Young
1221,0.0,1.0,55.0,0.0,2.0,3.0,1.0,2.0,5.0,Young
1222,0.0,1.0,37.0,1.0,6.0,8.0,0.0,1.0,5.0,Spender
1223,1.0,1.0,38.0,1.0,2.0,11.0,1.0,3.0,5.0,Spender
1224,0.0,0.0,28.0,1.0,1.0,0.7307380952380953,0.0,3.0,5.0,Experienced
1225,1.0,1.0,86.0,1.0,7.0,0.19681035631035632,0.0,1.0,5.0,Young
1226,0.0,0.0,35.0,0.0,6.0,9.0,0.0,1.0,5.0,Spender
1227,1.0,0.0,35.0,0.0,3.0,0.0,0.0,2.0,5.0,Experienced
1228,0.0,1.0,46.0,0.0,7.0,0.0,0.0,1.0,5.0,Experienced
1229,0.0,1.0,79.0,1.0,7.0,0.0,0.0,1.0,5.0,Young
1230,1.0,1.0,63.0,1.0,7.0,5.0,2.0,2.0,5.0,Young
1231,0.0,1.0,50.0,1.0,1.0,1.825,2.0,3.0,5.0,Young
1232,0.0,0.0,35.0,1.0,3.0,0.0,0.0,1.0,5.0,Experienced
1233,1.0,1.0,65.0,0.0,1.0,2.0633333333333335,0.0,1.0,5.0,Young
1234,1.0,1.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,Young
1235,0.0,0.0,27.0,0.0,6.0,8.02,0.0,1.5,2.0,Spender
1236,1.0,1.0,45.0,1.0,4.0,0.0,2.0,3.0,5.0,Young
1237,0.0,0.0,36.0,1.0,6.0,0.0,0.0,4.0,5.0,Experienced
1238,1.0,1.0,43.0,0.0,3.0,11.0,1.0,2.0,5.0,Spender
1239,1.0,1.0,62.0,1.0,8.0,1.0,2.0,5.0,5.0,Young
1240,1.0,1.0,57.0,1.0,0.0,2.0,1.0,2.0,5.0,Young
1241,1.0,0.0,51.0,0.0,8.0,9.0,0.0,1.0,5.0,Spender
1242,1.0,1.0,59.0,1.0,0.0,0.0,0.0,1.0,2.0,Young
1243,0.0,1.0,27.0,0.0,0.0,0.0,0.0,4.0,5.0,Experienced
1244,0.0,1.0,83.0,0.0,7.0,0.4883330558330558,2.0,2.0,5.0,Young
1245,1.0,1.0,50.0,1.0,3.0,6.0,0.0,3.0,5.0,Spender
1246,1.0,1.0,75.0,1.0,4.0,1.0,2.0,3.0,5.0,Young
1247,1.0,0.0,28.0,0.0,4.0,2.0,0.0,2.0,2.0,Experienced
1248,1.0,1.0,39.0,1.0,0.0,9.0,1.0,2.0,5.0,Spender
1249,0.0,1.0,69.0,1.0,1.0,0.0,1.0,2.0,5.0,Young
1250,0.0,0.0,41.0,1.0,0.0,1.0,0.0,1.0,3.0,Experienced
1251,0.0,0.04,28.0,1.0,5.0,0.0,0.0,5.0,2.0,Experienced
1252,0.0,1.0,39.0,0.0,3.0,1.0,2.0,3.0,2.0,Young
1253,1.0,0.0,47.0,1.0,0.0,0.0,0.0,1.0,2.0,Experienced
1254,0.0,1.0,62.0,1.0,2.0,1.0,0.0,1.0,2.0,Young
1255,0.0,0.36,41.0,0.0,2.0,0.0,0.0,4.0,2.0,Experienced
1256,1.0,1.0,49.0,1.0,1.0,5.0,1.0,3.0,4.0,Young
1257,0.0,1.0,52.0,1.0,0.0,8.0,0.0,2.0,5.0,Spender
1258,0.0,1.0,48.0,0.0,3.0,2.0,1.0,3.925,3.0,Young
1259,0.0,0.0,26.0,1.0,5.0,7.0,0.0,2.0,2.0,Spender
1260,0.0,1.0,72.0,1.0,2.0,1.0,0.0,1.0,5.0,Young
1261,0.0,1.0,47.0,1.0,0.0,0.0,0.0,3.0,3.0,Experienced
1262,0.0,0.0,19.0,0.0,5.0,1.0,0.0,2.0,3.0,Experienced
1263,0.0,0.0,21.0,0.0,5.0,1.0,0.0,3.0,6.0,Experienced
1264,1.0,0.0,39.0,0.0,3.0,1.0,0.0,1.0,5.0,Experienced
1265,0.0,0.0,52.0,1.0,0.0,0.0,0.0,1.0,5.0,Experienced
1266,1.0,1.0,37.0,0.0,3.0,8.0,1.0,3.0,5.0,Spender
1267,1.0,1.0,51.0,0.0,3.0,0.0,0.0,2.0,5.0,Young
1268,1.0,1.0,48.0,0.0,2.0,1.0,1.0,3.0,5.0,Young
1269,1.0,0.0,22.0,0.0,5.0,0.5418189033189033,0.0,3.0,5.0,Experienced
1270,1.0,1.0,47.0,1.0,4.0,1.0,2.0,4.0,5.0,Young
1271,0.0,1.0,45.0,0.0,2.0,0.0,1.0,3.0,5.0,Young
1272,0.0,0.0,29.0,0.0,2.0,5.0,0.0,2.0,5.0,Spender
1273,0.0,1.0,47.0,0.0,1.0,1.0,0.0,1.0,5.0,Young
1274,1.0,1.0,41.0,1.0,3.0,8.0,1.0,2.0,5.0,Spender
1275,0.0,1.0,32.0,0.0,6.0,9.0,1.0,4.0,1.0,Spender
1276,1.0,1.0,31.0,0.0,8.0,2.0,0.0,3.0,5.0,Experienced
1277,1.0,0.0,20.0,0.0,8.0,1.0,0.0,3.0,5.0,Experienced
1278,0.0,1.0,46.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
1279,1.0,1.0,70.0,1.0,7.0,3.0,0.0,1.0,5.0,Young
1280,1.0,1.0,65.0,1.0,0.0,1.0,1.0,3.0,5.0,Young
1281,0.0,1.0,68.0,1.0,0.0,1.0,1.0,2.0,5.0,Young
1282,1.0,1.0,29.0,0.0,6.0,9.0,0.0,1.0,3.0,Spender
1283,1.0,1.0,41.0,1.0,3.0,3.0,1.0,2.0,2.0,Young
1284,1.0,1.0,50.0,0.0,4.0,0.0,0.0,5.0,4.22,Experienced
1285,1.0,1.0,38.0,1.0,3.0,9.0,1.0,2.0,2.0,Spender
1286,1.0,1.0,37.0,0.0,4.0,4.8925,1.0,2.0,2.0,Spender
1287,0.0,1.0,30.0,0.0,2.0,6.0,0.0,2.0,2.0,Spender
1288,0.0,1.0,63.0,1.0,2.0,1.0,0.0,1.0,2.0,Young
1289,1.0,1.0,42.0,1.0,0.0,6.0,1.0,2.0,2.0,Spender
1290,1.0,1.0,41.0,0.0,4.0,0.0,2.0,3.0,5.0,Young
1291,0.0,1.0,60.0,1.0,2.0,3.0116666666666663,2.0,4.0,5.0,Young
1292,1.0,1.0,46.0,1.0,2.0,1.0,0.0,2.0,2.0,Experienced
1293,0.0,1.0,83.0,0.0,7.0,0.0,2.0,2.0,5.0,Young
1294,1.0,1.0,27.0,1.0,5.0,3.0,0.0,2.0,5.0,Experienced
1295,0.0,0.0,22.0,0.0,5.0,1.0,0.0,4.0,1.0,Experienced
1296,1.0,0.0,20.0,0.0,5.0,0.0,0.0,4.0,5.0,Experienced
1297,0.0,1.0,40.0,1.0,2.0,0.0,0.0,2.0,5.0,Experienced
1298,0.0,0.0,28.0,1.0,1.0,0.0,0.0,6.0,3.0,Experienced
1299,1.0,0.0,28.0,1.0,1.0,2.219666666666667,0.0,1.0,3.0,Experienced
1300,1.0,1.0,28.0,0.0,3.0,0.0,0.0,2.0,2.0,Experienced
1301,0.0,0.0,20.0,0.0,5.0,0.0,0.0,4.0,2.0,Experienced
1302,0.0,1.0,53.0,0.0,2.0,0.0,1.0,6.0,2.0,Young
1303,0.0,1.0,35.0,1.0,1.0,0.0,0.0,2.0,5.0,Experienced
1304,0.0,0.0,21.0,0.0,5.0,3.0,0.0,4.0,4.0,Experienced
1305,1.0,0.0,30.0,1.0,5.0,6.0,0.0,4.0,1.0,Experienced
1306,0.0,1.0,46.0,1.0,0.0,2.0,0.0,1.0,5.0,Young
1307,0.0,0.0,36.0,1.0,2.0,3.0,0.0,4.0,1.0,Experienced
1308,0.0,1.0,38.0,1.0,0.0,4.0,2.0,3.0,1.0,Young
1309,0.0,1.0,26.0,0.0,8.0,1.0,1.0,2.0,3.7075,Experienced
1310,0.0,1.0,45.0,1.0,1.0,1.0,0.0,1.0,3.0,Young
1311,0.0,1.0,46.0,1.0,4.0,5.0,2.0,2.0,5.0,Young
1312,1.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,2.0,Experienced
1313,1.0,0.0,27.0,0.0,8.0,0.0,0.0,7.0,5.0,Experienced
1314,0.0,1.0,42.0,1.0,1.0,6.0,0.0,1.0,2.0,Spender
1315,1.0,0.01,20.0,0.0,8.0,3.0,0.0,2.0,2.0,Experienced
1316,1.0,1.0,55.0,1.0,1.0,6.0,0.0,1.0,2.0,Spender
1317,1.0,0.0,25.0,0.0,8.0,4.98,0.0,1.0,5.0,Spender
1318,1.0,1.0,27.0,0.0,1.0,6.04,2.0,2.0,2.0,Spender
1319,1.0,0.0,31.0,0.0,8.0,0.0,0.0,4.0,2.0,Experienced
1320,0.0,1.0,38.0,0.0,3.0,6.0,1.0,5.0,1.0,Spender
1321,1.0,1.0,43.0,1.0,3.0,4.228333333333334,1.0,2.0,5.0,Young
1322,0.0,1.0,59.0,1.0,0.0,2.0,2.0,3.0,5.0,Young
1323,1.0,1.0,61.0,0.0,4.0,1.0,1.0,3.0,5.0,Young
1324,0.0,1.0,27.0,1.0,2.0,1.0,0.0,2.0,5.0,Experienced
1325,1.0,1.0,26.0,0.0,4.0,1.0,2.0,5.0,5.0,Young
1326,1.0,1.0,39.0,1.0,0.0,2.18,1.0,4.0,3.0,Young
1327,1.0,1.0,51.0,1.0,0.0,0.0,1.0,3.0,5.0,Young
1328,1.0,1.0,47.0,0.0,3.0,0.0,1.0,3.0,5.0,Young
1329,1.0,1.0,52.0,1.0,0.0,1.0,1.0,4.0,5.0,Young
1330,1.0,1.0,59.0,1.0,7.0,4.9366666666666665,2.0,2.0,5.0,Young
1331,1.0,1.0,57.0,0.0,2.0,1.0,1.0,2.0,5.0,Young
1332,0.0,1.0,86.0,1.0,7.0,1.0,2.0,2.0,5.0,Young
1333,1.0,1.0,49.0,1.0,0.0,2.758849261849261,1.0,2.0,5.0,Young
1334,1.0,0.0,30.0,0.0,1.0,2.0140000000000002,0.0,4.0,3.0,Experienced
1335,0.0,1.0,43.0,0.0,2.0,0.0,1.0,4.0,5.0,Young
1336,1.0,0.0,19.0,0.0,5.0,4.587710317460317,0.0,5.0,1.0,Experienced
1337,1.0,0.0,20.0,0.0,5.0,0.5326174690264643,0.0,4.0,5.0,Experienced
1338,1.0,0.0,19.0,0.0,5.0,1.7544117577207499,0.0,3.0,5.0,Experienced
1339,0.0,1.0,43.0,1.0,1.0,0.0,0.0,1.0,5.0,Young
1340,1.0,0.0,31.0,0.0,5.0,0.0,0.0,4.0,3.0,Experienced
1341,1.0,1.0,30.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
1342,1.0,1.0,27.0,1.0,1.0,8.0,1.0,3.0,5.0,Spender
1343,1.0,1.0,36.0,1.0,4.0,2.8797786935286935,2.0,4.0,5.0,Young
1344,1.0,1.0,47.0,1.0,4.0,0.0,0.0,2.0,5.0,Young
1345,1.0,1.0,35.0,1.0,4.0,1.0,2.0,4.0,5.0,Young
1346,1.0,1.0,25.0,1.0,3.0,0.0,0.0,2.0,6.0,Experienced
1347,0.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,5.0,Experienced
1348,1.0,0.0,38.0,0.0,0.0,1.0,0.0,1.0,2.0,Experienced
1349,0.0,0.0,32.0,0.0,2.0,0.0,0.0,3.0,5.0,Experienced
1350,1.0,1.0,48.0,0.0,4.0,1.0,2.0,6.0,5.0,Young
1351,0.0,0.0,38.0,0.0,0.0,10.0,0.0,1.0,5.0,Spender
1352,1.0,1.0,70.0,0.0,4.0,0.9750000000000001,2.0,2.0,5.0,Young
1353,1.0,0.0,42.0,1.0,8.0,0.425,0.0,1.0,5.0,Experienced
1354,0.0,1.0,85.0,1.0,0.0,1.0,2.0,2.0,1.0,Young
1355,0.0,0.0,25.0,1.0,5.0,1.0,0.0,3.0,5.0,Experienced
1356,0.0,0.0,31.0,1.0,1.0,1.0,0.0,2.0,3.0,Experienced
1357,0.0,0.0,20.0,0.0,5.0,3.0,0.0,4.0,3.0,Experienced
1358,0.0,1.0,37.0,1.0,0.0,0.0,1.0,2.0,3.0,Young
1359,1.0,0.0,33.0,1.0,0.0,8.0,0.0,2.0,5.0,Spender
1360,0.0,0.0,52.0,0.0,0.0,5.0,0.0,1.0,5.0,Spender
1361,1.0,0.0,26.0,1.0,1.0,0.0,0.0,3.0,5.0,Experienced
1362,0.0,0.0,21.0,0.0,5.0,9.0,0.0,5.0,3.0,Spender
1363,0.0,0.0,42.0,1.0,2.0,0.0,0.0,1.0,5.0,Experienced
1364,0.0,1.0,35.0,1.0,6.0,5.5325,1.0,4.0,1.0,Spender
1365,1.0,1.0,39.0,1.0,0.0,0.0,1.0,4.0,5.0,Young
1366,0.0,1.0,41.0,1.0,1.0,1.0,1.0,2.0,5.0,Young
1367,0.0,0.0,18.0,0.0,5.0,1.0,0.0,5.0,5.0,Experienced
1368,1.0,0.0,22.0,0.0,5.0,0.0,0.0,1.0,5.0,Experienced
1369,0.0,1.0,25.0,0.0,2.0,2.0,0.0,2.0,5.0,Experienced
1370,0.0,0.0,20.0,0.0,5.0,4.0,0.0,5.0,1.5816666666666668,Experienced
1371,0.0,0.0,18.0,0.0,3.0,0.0,0.0,4.0,1.0,Experienced
1372,0.0,0.0,20.0,0.0,5.0,1.0,0.0,5.0,4.0,Experienced
1373,1.0,0.0,21.0,0.0,8.0,0.0,0.0,4.0,1.0,Experienced
1374,0.0,0.0,25.0,0.0,5.0,1.0,0.0,4.0,2.0,Experienced
1375,0.0,1.0,60.0,1.0,0.0,1.2733333333333332,1.0,2.0,5.0,Young
1376,0.0,1.0,46.0,0.0,2.0,0.0,1.0,5.0,2.0,Young
1377,1.0,1.0,68.0,0.0,4.0,1.0,2.0,2.0,5.0,Young
1378,1.0,0.0,21.0,0.0,5.0,1.0,0.0,4.0,1.0,Experienced
1379,1.0,0.0,27.0,1.0,1.0,0.0,0.0,3.0,5.0,Experienced
1380,1.0,1.0,59.0,1.0,4.0,1.0,2.0,4.0,5.0,Young
1381,0.0,0.0,26.0,1.0,0.0,8.0,0.0,1.0,5.0,Spender
1382,1.0,1.0,26.0,1.0,0.0,0.0,1.0,2.0,5.0,Young
1383,0.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,6.0,Young
1384,1.0,0.0,33.0,0.0,5.0,0.0,0.0,6.0,5.0,Experienced
1385,1.0,0.0,28.0,1.0,5.0,0.0,0.0,3.0,5.0,Experienced
1386,0.0,0.0,30.0,1.0,5.0,0.0,0.0,3.0,6.0,Experienced
1387,0.0,0.0,32.0,1.0,0.0,8.948333333333334,0.0,1.0,5.0,Spender
1388,0.0,0.0,41.0,0.0,2.0,3.0,0.0,3.0,2.0,Experienced
1389,1.0,1.0,42.0,1.0,0.0,13.0,0.0,2.0,5.0,Spender
