Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM04,OUT019,288.28829398777447
FDZ25,OUT049,2927.175754160121
FDU08,OUT049,1658.3244330996597
NCW30,OUT045,3831.2405081551333
NCM18,OUT013,990.5935633151087
FDS22,OUT035,681.9605183357896
NCH18,OUT017,3940.931268217145
FDC23,OUT013,2884.1538908741645
FDY46,OUT013,2999.0992573531184
NCU06,OUT046,3752.2656334918543
FDX57,OUT045,1496.5734311123322
FDX36,OUT027,5116.130300742547
FDL16,OUT045,743.7448474646777
FDT16,OUT010,928.061560582391
FDN16,OUT018,1388.7605583368136
FDC03,OUT046,3076.7447560237824
DRF60,OUT013,3759.354690697446
FDS27,OUT027,5137.2701571623775
FDP33,OUT010,777.6435310775207
FDJ36,OUT018,1388.7605583368136
NCR42,OUT013,657.6263241332142
FDV14,OUT017,1369.5437910305072
NCP42,OUT035,3323.873472985596
FDB50,OUT027,2116.5075596071315
NCC30,OUT027,4705.448796009482
FDA23,OUT018,1400.0604950812544
FDW16,OUT017,1462.84527316594
FDQ52,OUT010,827.6098447392748
FDB58,OUT049,2158.2633534578617
NCP29,OUT049,1084.79623536184
NCM05,OUT045,3712.4705745248
FDO25,OUT013,3440.7416184666386
NCM54,OUT046,2108.6220643429297
NCL54,OUT046,2877.1989459790875
FDL39,OUT010,561.7943954111513
FDF53,OUT018,2552.34734062085
NCQ42,OUT035,2128.479756327564
FDF58,OUT013,992.035636829446
FDZ04,OUT035,1101.5647920284846
FDE26,OUT019,364.8009014370151
FDS60,OUT017,2616.629967543241
FDV58,OUT017,2571.8894345037456
FDM04,OUT045,743.4179173827674
FDE08,OUT035,2500.4650459903164
NCB43,OUT049,3164.05121893796
FDU11,OUT010,506.6808870080387
FDF22,OUT019,594.0315533076857
FDE24,OUT013,2124.2715880679766
DRJ49,OUT046,2108.536637014565
NCQ53,OUT035,4206.496198107838
NCL41,OUT013,657.6263241332142
FDR22,OUT013,1744.6684351647261
FDH04,OUT035,1509.0723773891857
DRH15,OUT045,647.0797842402286
FDY40,OUT049,778.6050664849514
NCI17,OUT035,1553.3047760211064
NCC18,OUT013,2818.1674684070854
FDY28,OUT027,5136.071169326252
FDB45,OUT027,2723.785946133461
NCL30,OUT018,1799.9532650991396
FDM10,OUT017,3590.2044301865412
FDH22,OUT027,3314.174300234959
NCZ53,OUT017,3217.168685127405
NCI18,OUT013,3613.5779636864736
FDH14,OUT027,3297.2167599458116
FDR36,OUT027,1057.6520365791762
FDW01,OUT045,2411.5474757992506
FDK02,OUT027,3051.7396942744836
FDJ02,OUT018,2223.1797697290094
FDU55,OUT013,3843.7241475492724
NCV18,OUT027,2200.369377784038
FDH14,OUT018,1815.3082724594021
FDZ37,OUT045,1406.0975025662005
FDX49,OUT049,3846.991118323074
NCD43,OUT046,1646.6138053084323
FDZ07,OUT013,990.5935633151087
FDK43,OUT035,2151.93011875331
FDR32,OUT018,3161.000746596128
FDT39,OUT013,2458.02442696841
NCV54,OUT017,2055.576965713728
FDF38,OUT018,584.8765617085727
FDV60,OUT046,2971.0765114475844
FDH44,OUT027,4026.6762772912116
FDS21,OUT046,976.4979141907568
NCL41,OUT045,647.7054041862132
FDM46,OUT017,1551.959601234152
FDU27,OUT045,723.5244779117564
NCJ54,OUT017,3904.856355314577
DRG51,OUT018,2440.9724414521347
NCA29,OUT019,231.47281380298762
FDR47,OUT045,3067.2652875694203
NCL19,OUT027,3313.8049315711296
DRG01,OUT049,1316.0827556759846
FDG10,OUT046,910.2518243736187
NCV05,OUT049,2479.99944646337
NCH18,OUT019,808.5171224874172
FDV14,OUT018,1130.6905302310001
DRJ23,OUT035,3352.475058988101
DRJ11,OUT046,3065.4438191829986
FDZ03,OUT017,3198.8431118842122
FDI27,OUT010,324.7311013907003
FDJ14,OUT018,1122.706605913453
FDU32,OUT017,2084.8285215844244
FDD47,OUT027,4681.0837674697805
DRF36,OUT035,3455.7063371670292
FDM21,OUT046,3606.9781990532524
FDV10,OUT018,586.2265807684992
FDH60,OUT018,2849.642976865565
FDX47,OUT010,458.0951205938484
FDT19,OUT019,299.862760980659
FDO11,OUT045,3899.888141440205
FDH24,OUT027,4198.965789290153
FDL02,OUT018,1373.875685031883
FDB02,OUT049,2934.248281977995
FDA43,OUT046,3081.25941799739
FDG52,OUT045,743.7448474646777
DRC12,OUT013,3044.845307659795
FDY37,OUT018,1896.213179063885
NCU18,OUT045,2086.6666379532003
FDU09,OUT035,1000.0395957944229
DRJ25,OUT027,1205.973962170666
DRE12,OUT018,1629.2067198255095
DRL47,OUT017,2074.7970909810106
DRK01,OUT046,1531.0151690078278
FDC22,OUT019,501.74152147814317
FDG44,OUT013,905.0578055404843
FDW04,OUT035,2128.866006030205
FDK09,OUT049,3884.8822861075614
NCN43,OUT035,2119.735663042803
FDG04,OUT049,3168.203429571587
FDH32,OUT010,569.8345286293327
DRI47,OUT017,2498.408293864221
DRE15,OUT013,1211.4249294748747
FDY11,OUT035,1120.3673554117715
FDO60,OUT049,663.6510131583161
FDQ20,OUT018,584.8765617085727
FDO57,OUT027,4225.065285208034
FDT14,OUT019,232.97131825100067
FDA57,OUT049,663.6510131583161
DRN35,OUT017,659.3637429160607
FDJ03,OUT046,764.4907282110158
FDX28,OUT017,1663.896662543944
DRE25,OUT045,1407.9216771796653
FDR09,OUT046,3621.371476486809
FDB23,OUT035,3992.507844182049
FDO08,OUT045,2585.097082135264
FDQ23,OUT049,1658.3244330996597
FDW04,OUT013,2095.80388987667
DRK13,OUT010,502.4122546786933
NCL17,OUT027,3292.067816557071
FDY21,OUT035,3204.8559629791253
FDJ38,OUT027,5103.589715221074
FDA37,OUT019,225.00339461050805
FDV43,OUT013,718.6097613256491
FDL36,OUT046,1482.955139667129
FDD53,OUT045,649.6357035109319
FDZ19,OUT010,284.4237861835092
FDV21,OUT045,2053.794171093781
NCL54,OUT018,2585.8036163805864
DRI47,OUT027,4006.124307252395
DRG03,OUT049,2460.753160399758
FDG21,OUT013,2443.3797675478404
FDW03,OUT018,1393.684475022623
NCI55,OUT046,2019.7804924159016
DRC36,OUT019,315.2315171423517
FDH22,OUT017,2116.3053911762036
FDV20,OUT045,2023.5197562476794
NCU41,OUT027,5163.452839374854
FDN46,OUT027,2698.604563810952
FDK50,OUT045,2594.685084432617
NCA05,OUT027,4006.124307252395
DRH01,OUT018,2576.9564173607787
FDT08,OUT018,2198.8301717464615
FDM08,OUT018,3169.821350050086
FDZ07,OUT035,1009.3624094334442
FDS22,OUT017,772.957244818747
FDV35,OUT027,4171.456015909908
FDI28,OUT010,447.41791971532496
FDW58,OUT027,2701.8232078749743
FDT52,OUT045,3880.352359800062
FDY34,OUT046,2616.8372369262124
FDR10,OUT046,2620.3112887849843
FDK57,OUT017,2060.478923601875
FDR02,OUT027,2699.5784762160747
FDX49,OUT046,3630.0415232442483
FDQ20,OUT046,657.6263241332142
DRK23,OUT045,3847.602692596331
NCW06,OUT046,3072.8599143339657
FDR31,OUT017,2470.197949798161
NCE43,OUT013,2710.896006392526
DRO59,OUT027,2116.5075596071315
FDN09,OUT049,3968.9402688383157
FDR11,OUT046,2602.107150177278
FDO57,OUT013,2439.81965631343
NCX18,OUT017,3194.7093328139936
FDB05,OUT018,3216.308500722645
FDQ08,OUT018,859.832141278681
NCG43,OUT035,1561.9287327555787
FDJ56,OUT013,1633.7990634489045
FDA13,OUT010,342.52319534832645
FDO56,OUT017,1926.4325132609838
FDB37,OUT018,3176.3380587737392
FDZ02,OUT018,1280.6431333265327
FDQ24,OUT046,3759.0241516467718
FDM16,OUT013,1176.9692177759246
FDU35,OUT049,1655.1057890356376
FDT35,OUT035,2724.1623474523713
NCX30,OUT049,3994.4787586055472
FDG04,OUT017,3176.8340388770253
FDI12,OUT035,1384.5462788807938
FDE35,OUT035,1020.250919418581
NCP14,OUT027,2700.015332030622
NCY53,OUT045,1684.0681602201016
FDP49,OUT017,925.9854159415453
FDQ04,OUT017,659.3637429160607
FDM39,OUT035,2971.255138255777
FDO58,OUT019,185.88558306290903
FDC56,OUT017,1935.520615018268
NCQ54,OUT046,2722.806970512083
FDV10,OUT027,1057.6520365791762
NCK17,OUT046,657.6263241332142
NCF55,OUT027,1056.3020175192498
FDV33,OUT013,3804.3325490930506
NCH29,OUT019,390.77624240290857
FDA37,OUT027,3308.2486275344204
FDH46,OUT018,1393.684475022623
FDS25,OUT035,1775.5573906208033
FDH04,OUT027,2291.9409667501413
FDX52,OUT046,3160.3206255065415
NCD42,OUT017,658.0137238561342
FDW47,OUT017,2072.101096042617
FDL25,OUT027,2351.9994193610078
NCJ06,OUT010,494.34512166769997
FDY09,OUT013,2898.8578410477458
FDS40,OUT046,657.6263241332142
FDH41,OUT017,3633.761220384279
FDG38,OUT035,1395.7617189478406
FDU03,OUT027,4941.682559301097
FDV20,OUT046,2052.562235798551
DRB13,OUT045,3064.941711129797
NCQ30,OUT013,2023.45861356954
NCH06,OUT013,3734.5974534740335
FDU50,OUT018,1636.62983462409
NCO42,OUT019,211.25499809585568
FDW09,OUT018,1085.3247991940984
FDH04,OUT013,1437.7140491292475
FDC21,OUT045,1607.4415961969662
FDL21,OUT049,664.7514657321409
FDM46,OUT010,559.3312204871243
FDT22,OUT019,285.3678353060973
FDB28,OUT035,3254.854457595155
FDI12,OUT018,1144.3478432943323
FDA28,OUT045,2069.862064268436
FDF59,OUT013,2096.711100223373
FDM45,OUT027,3231.2696874499147
FDQ56,OUT017,1383.2011040938394
FDR46,OUT049,2465.4208367077176
FDT01,OUT013,3431.845600851655
FDD16,OUT027,1966.9074709629288
NCU30,OUT010,349.4275802433933
FDM40,OUT010,411.47135660759903
FDI56,OUT035,1504.3375363337052
NCS30,OUT013,2095.80388987667
FDU08,OUT017,1669.727789576456
FDX51,OUT027,5219.890774851455
FDA43,OUT045,3086.3028220609444
FDX59,OUT010,342.52319534832645
FDC37,OUT018,1394.5916853693254
FDP58,OUT013,3431.739421037472
NCY42,OUT035,2163.76135393976
FDF21,OUT018,2884.113931059528
FDU10,OUT027,1058.2323168439684
DRL47,OUT018,1772.6833309894407
FDA58,OUT018,3180.9754416747737
FDJ22,OUT049,3129.7616785345813
FDK50,OUT046,2611.155443915539
FDO38,OUT035,1350.1723359384523
DRF60,OUT035,3904.1625801917567
NCZ42,OUT019,905.1618134470098
FDD35,OUT049,1931.4155137820815
FDL25,OUT045,1440.0382105375395
FDJ16,OUT013,911.6018434335451
DRK59,OUT049,3913.5823109789235
FDI50,OUT046,3711.6510400199304
NCB19,OUT045,1351.6142641901715
DRI37,OUT035,1009.3624094334442
FDA14,OUT027,3979.872530264729
FDC08,OUT018,3126.3136196919086
FDS45,OUT046,1646.6138053084323
FDI21,OUT049,1084.79623536184
DRJ47,OUT035,2985.2673883065218
DRE37,OUT027,5119.715226273565
FDT55,OUT018,2344.3884435196273
NCG42,OUT027,3387.309835043572
FDA31,OUT049,2915.6559118044784
NCW42,OUT046,3518.63079678104
FDF50,OUT017,3199.4970277743078
FDK56,OUT049,3226.192686726585
FDX10,OUT035,660.7089177030149
NCK07,OUT027,4231.346759598638
FDZ49,OUT017,3737.6866453238554
FDR33,OUT013,1646.6138053084323
FDO44,OUT018,1513.649843286525
FDA20,OUT046,3081.25941799739
NCL30,OUT045,2045.4730097786141
FDI05,OUT019,192.895401191121
FDQ12,OUT018,3218.7510139906312
FDH47,OUT017,1554.5623302825818
FDH34,OUT018,2898.640843572083
FDF29,OUT046,2108.6220643429297
FDG40,OUT018,584.8765617085727
NCE18,OUT017,4043.624232963699
FDP21,OUT010,541.9062189465064
FDY50,OUT013,1434.1163514224024
FDB36,OUT049,2120.247264805791
NCZ29,OUT049,2111.375263751408
FDU20,OUT018,1659.5001496604093
FDO56,OUT013,1903.3185289929602
FDW31,OUT049,3198.6278448260996
DRH59,OUT013,1215.5232380666675
NCB30,OUT017,3235.951189411076
FDK43,OUT027,3329.985742548479
FDW43,OUT045,3800.506816957085
NCL19,OUT017,2173.5274560181706
FDJ27,OUT046,1644.3023715911127
FDC45,OUT046,2708.0768837631485
FDY40,OUT035,777.0632068852976
NCM41,OUT035,1529.5418850748356
NCK18,OUT019,201.69702537642868
FDP37,OUT049,2111.375263751408
FDA27,OUT027,5144.005368378365
NCX30,OUT035,4107.770791954711
FDR09,OUT017,3894.026542018477
FDG08,OUT027,4701.635737508597
NCU30,OUT013,2617.4678108408175
FDB16,OUT017,1403.9534975275574
FDM16,OUT017,1198.1397107852144
FDC48,OUT013,1360.6726091055768
NCF18,OUT046,2958.8162617006483
FDU46,OUT018,1146.0433619960597
FDH41,OUT018,3021.093485244743
NCN42,OUT010,468.81372323117654
FDU49,OUT046,1369.017598467013
FDB20,OUT027,2137.0595296459483
FDG50,OUT019,356.24669707781493
FDW20,OUT045,1844.044103438915
NCO55,OUT049,1656.01299938234
FDX48,OUT046,2437.037131999241
FDU48,OUT046,2052.562235798551
FDR48,OUT019,190.73729854542253
FDK27,OUT013,2061.7145373164008
FDT35,OUT013,2655.050317567384
FDN12,OUT049,1656.01299938234
NCE31,OUT019,250.6790968475796
FDL21,OUT017,658.0137238561342
FDV56,OUT017,1670.6349999231584
FDR16,OUT017,3633.761220384279
NCP41,OUT049,1659.231643446362
FDJ27,OUT013,1644.3023715911127
FDA07,OUT017,2072.679408867719
FDK55,OUT049,1442.924036195753
FDM33,OUT049,3809.8902505077676
FDY46,OUT046,2999.0992573531184
FDD36,OUT046,1903.7676089044353
FDB12,OUT027,2700.015332030622
FDF28,OUT019,225.00339461050805
NCE07,OUT019,392.3106748172605
FDW50,OUT027,4214.624950533888
NCW18,OUT017,3908.7171013980887
NCJ17,OUT019,299.81311388839356
DRZ24,OUT010,519.4509298533623
FDS07,OUT035,1973.6612109154441
NCW05,OUT010,551.84893512483
FDZ22,OUT018,1126.332423939899
FDK02,OUT046,1906.925199359544
FDZ45,OUT027,5153.253001022903
FDL25,OUT046,1438.6310133960098
FDS08,OUT045,2848.4016388697764
NCZ42,OUT027,5240.800462060192
FDX57,OUT035,1583.4743766011984
FDF21,OUT046,3081.25941799739
FDJ56,OUT018,1273.866178802907
FDX10,OUT013,658.9763431931407
DRG48,OUT035,2488.64219178581
DRN37,OUT046,2709.988796045823
NCY41,OUT018,586.2265807684992
FDN28,OUT045,1604.6040865255452
FDE34,OUT045,3006.2755196201238
FDR10,OUT045,2616.620615933373
FDC32,OUT017,1489.0146985885226
DRG13,OUT046,2621.685064783041
FDP59,OUT049,1559.101450923371
NCT53,OUT010,302.18156724371744
FDL57,OUT027,5233.816437047201
FDN32,OUT010,587.0271838497735
FDK09,OUT018,3170.7871653801785
FDA52,OUT010,306.7793740921896
FDC57,OUT049,3129.7616785345813
FDI09,OUT035,3615.446311391297
NCB07,OUT046,2974.6318605150395
FDP26,OUT035,1660.7271753572911
FDP40,OUT027,2987.086006384524
FDL15,OUT013,2432.241565231917
FDV07,OUT046,1758.4015274878284
FDS03,OUT017,1090.3541962344098
FDE50,OUT049,3193.2299379660353
FDQ15,OUT017,1300.0180156488957
FDQ33,OUT010,462.1088810117119
FDT22,OUT013,911.6018434335451
DRO35,OUT035,1973.6612109154441
FDJ41,OUT049,3999.6602040953044
FDQ27,OUT035,1682.9332184957327
FDC26,OUT017,1918.6710869037533
NCF43,OUT027,3313.8049315711296
NCR50,OUT035,2517.5289665156542
FDE39,OUT018,1657.9867139606856
FDN49,OUT027,1057.6520365791762
DRG11,OUT035,1665.2418373308985
NCA18,OUT049,1920.0383641466335
FDM36,OUT018,2560.5468080513356
FDW32,OUT017,1370.4326349776686
NCQ18,OUT010,560.2384308338268
FDX14,OUT027,2111.992897633524
FDD46,OUT017,2464.4252914319745
FDI34,OUT019,738.5235950984644
NCJ17,OUT035,1384.5462788807938
FDB52,OUT035,3936.796202429747
FDV55,OUT018,2194.906213568068
FDC57,OUT046,2986.8921102619756
FDB29,OUT046,1899.076795950922
NCO43,OUT035,1682.9332184957327
FDG44,OUT045,879.7972628205389
FDJ34,OUT045,2053.794171093781
FDH40,OUT049,1373.9672996587426
NCD07,OUT027,2969.6155067997006
FDB41,OUT017,763.5001809371902
FDH47,OUT018,1284.369486945115
DRK37,OUT035,3200.4150704911935
FDM25,OUT019,315.2315171423517
NCX06,OUT045,3113.398728629042
NCS05,OUT017,2140.6549891587515
FDS39,OUT045,2095.5386390075832
FDC47,OUT027,5127.828631809272
FDG20,OUT013,2898.9272271324935
DRL23,OUT017,1661.3508565145005
FDY33,OUT013,2611.3538604022365
NCH18,OUT045,3848.603378178588
FDX47,OUT035,2493.673564658562
NCB06,OUT045,2578.2536891728405
FDP36,OUT049,777.6978561382489
FDW44,OUT018,2581.7516611933415
NCU41,OUT018,2849.642976865565
NCS17,OUT046,1504.0702668175816
FDD46,OUT035,2465.770466218928
FDE45,OUT017,2989.4530754779507
FDI09,OUT017,3566.382471152625
NCJ54,OUT010,833.7819166831894
NCA29,OUT018,2581.7516611933415
NCN41,OUT027,3225.344014749376
FDY34,OUT035,2675.056912081499
NCG55,OUT035,1973.6612109154441
DRM49,OUT046,658.9763431931407
NCB42,OUT049,1927.3507129802704
FDE58,OUT045,1828.527031290006
DRJ25,OUT013,769.0053901846231
FDS47,OUT010,474.57538052608817
FDY21,OUT049,3197.492661855223
NCI54,OUT013,1772.088424465841
FDO24,OUT017,2621.535407010058
FDY43,OUT035,2754.9232105905103
FDF35,OUT018,1388.7605583368136
NCP29,OUT019,248.6980472032479
FDN28,OUT027,2703.2339760946443
FDJ50,OUT018,747.3630302882959
FDQ14,OUT027,3979.872530264729
FDC37,OUT035,1704.6349310348335
FDN08,OUT046,1898.7519743967234
FDD04,OUT035,2203.871887251277
FDW34,OUT018,3262.811528644272
FDP04,OUT017,1089.9113875211858
NCG07,OUT017,3198.284565797247
NCN14,OUT018,2849.642976865565
FDJ16,OUT045,883.7038080064608
NCM42,OUT045,1604.6040865255452
NCF19,OUT046,767.6553711246967
FDY21,OUT018,2905.169122001315
FDY19,OUT035,2020.7140782285628
FDV09,OUT045,2436.2567277770386
FDA28,OUT013,2121.4017509742403
FDC38,OUT018,1807.5468461021717
FDL28,OUT045,3826.346456572048
NCH43,OUT049,3656.564548860427
NCN53,OUT045,647.7054041862132
NCW05,OUT017,1649.918999585716
NCO30,OUT018,2857.848897079054
FDT04,OUT019,250.6790968475796
FDB27,OUT018,2896.6406996098435
NCK07,OUT013,2722.195943136966
NCA53,OUT013,766.7481607779941
FDB33,OUT018,2357.0526569665517
FDU37,OUT017,1325.318331112095
FDR13,OUT035,1950.0291990516248
FDE45,OUT049,2980.8224661725126
FDV37,OUT017,3217.4456686449334
FDX44,OUT019,357.1636613445774
NCL06,OUT017,3895.049997614024
FDJ28,OUT045,3143.64796788425
FDX55,OUT049,3620.7741058081074
NCK17,OUT018,584.8765617085727
FDH52,OUT035,1024.965796040107
FDN13,OUT027,2700.015332030622
FDK44,OUT018,2558.634895768661
FDU16,OUT046,1342.6925954566232
FDZ07,OUT017,1008.01723464649
NCN06,OUT027,4219.139612507495
FDH02,OUT010,508.46051598792735
NCW18,OUT045,3827.5433029842197
FDH57,OUT013,2118.528086664045
FDV35,OUT045,2371.639656503451
NCU29,OUT013,2458.02442696841
NCP02,OUT046,912.1821236983374
FDN44,OUT013,2624.2117669789473
FDX03,OUT018,586.2265807684992
FDR11,OUT010,340.6653001329498
FDA36,OUT046,3031.374558540025
FDP58,OUT027,5132.911006023016
FDH31,OUT045,1488.9956963048808
FDH34,OUT035,3207.1805566465187
FDS13,OUT035,3796.096997639748
FDT01,OUT018,3060.743322093732
FDY09,OUT049,2936.2461717012015
FDV33,OUT027,5263.874780710885
NCW29,OUT010,493.8821157598463
NCN17,OUT045,1604.6040865255452
FDX01,OUT046,1902.8603985577329
FDL03,OUT049,3140.85401863388
DRL59,OUT049,923.5367610067248
DRM11,OUT027,5213.638593716167
FDA43,OUT049,3193.478901437359
FDZ56,OUT010,311.1912567159694
FDI44,OUT018,1088.0855864736945
FDB50,OUT013,1305.0550484495075
FDU15,OUT019,260.85547490787775
NCJ19,OUT019,333.6768015033349
FDD48,OUT013,1915.640085189043
NCW42,OUT035,3882.0500379612117
FDL24,OUT017,2935.2624569347468
NCB30,OUT013,3098.0596661417458
FDK25,OUT013,2704.2161376796366
FDW28,OUT049,3129.7616785345813
FDD47,OUT017,2905.1402005860123
FDK16,OUT019,332.21290492000117
FDW37,OUT046,1455.1030271301804
FDA48,OUT035,3825.1996010079893
FDA14,OUT017,2469.5440339080656
FDV15,OUT013,1643.3951612444102
FDN22,OUT049,3777.3312887735083
NCD55,OUT045,647.7054041862132
FDY43,OUT013,2713.849542129335
NCU05,OUT017,1325.318331112095
FDF10,OUT035,2475.5568850029786
FDR39,OUT018,2843.1452633816675
FDG40,OUT013,657.6263241332142
FDZ28,OUT019,225.00339461050805
FDE02,OUT045,1489.0054502249407
FDU60,OUT049,2698.9551769653162
FDM21,OUT013,3615.5047240772556
FDV52,OUT019,237.47243685451696
NCW06,OUT013,3083.000491757138
FDX36,OUT035,3862.81818200929
FDT35,OUT027,4403.46590454772
NCL19,OUT010,626.5978593671853
NCD31,OUT046,2617.7444472729153
FDE53,OUT019,372.98182689858544
FDW58,OUT019,369.64075935419686
DRF48,OUT046,3034.7537890705607
FDW57,OUT035,2912.2580337391523
DRH13,OUT017,1669.727789576456
FDT33,OUT013,2719.576798343176
DRK47,OUT027,5212.0389270109345
FDY22,OUT010,595.4176608919728
FDC35,OUT019,569.5764585424655
FDO03,OUT013,3767.8962993536443
FDF24,OUT045,1272.0884828265341
FDF56,OUT018,2650.5629589285822
FDD28,OUT013,911.6018434335451
FDG53,OUT027,3297.2167599458116
FDO27,OUT019,381.18014460740255
NCF54,OUT018,2560.4086681692015
FDC20,OUT027,1475.1304714409218
FDU10,OUT046,659.5566234579329
DRA24,OUT018,2355.99426863499
FDA02,OUT010,457.4412047037526
FDG10,OUT017,924.6353968816188
FDW39,OUT010,324.8706070517871
FDP04,OUT019,256.9441259388274
NCM55,OUT013,3085.1201640809018
FDG47,OUT045,3860.138948167218
NCU41,OUT017,3165.0260735803445
NCK31,OUT017,873.8232859935865
FDZ46,OUT045,1601.385442461523
FDU13,OUT027,3969.0184360766434
NCF19,OUT045,742.3948284047513
NCJ43,OUT013,2876.9223095469897
NCJ05,OUT045,2382.561258258378
FDS04,OUT027,3308.2486275344204
FDX28,OUT010,596.7692510052852
FDB41,OUT027,1205.973962170666
FDG53,OUT046,2125.559785373205
FDL15,OUT010,458.03190849896606
FDQ08,OUT049,1001.6212705415858
DRN36,OUT013,1531.9223793545302
FDI46,OUT013,3762.64516020518
FDG16,OUT027,5141.843827692439
FDV32,OUT013,993.8892137623399
FDF44,OUT010,477.8142225851918
FDK04,OUT018,791.6253789415866
NCA41,OUT013,3121.7066408194046
FDD51,OUT017,657.3881039101497
NCZ53,OUT045,3101.361996445552
FDP01,OUT027,3984.3871922383364
FDY25,OUT049,3087.3000633488728
FDB17,OUT018,2672.946102947638
NCV54,OUT018,1667.3739171965983
FDJ32,OUT017,1090.3541962344098
FDA37,OUT049,2051.688050093569
FDG35,OUT035,2868.619710284299
NCM05,OUT018,3071.087602200887
FDG45,OUT046,3412.1169103579264
FDH28,OUT013,658.9763431931407
NCE18,OUT049,3968.741764349476
FDH38,OUT045,1864.625998529992
FDR56,OUT013,3110.790051750089
FDH17,OUT027,2501.13715774843
FDD39,OUT049,3596.1823104963205
FDB41,OUT049,767.7372343837247
NCR53,OUT046,3534.7049134448
FDX46,OUT017,925.4818580685779
FDV28,OUT049,664.7514657321409
FDA08,OUT018,2343.470410124821
FDH45,OUT017,659.3637429160607
NCS38,OUT010,542.5387246469502
FDD40,OUT010,505.61321470671726
DRM59,OUT035,2488.64219178581
NCJ43,OUT018,2575.89203815772
NCN29,OUT013,767.6553711246967
NCC19,OUT045,3084.183149737181
FDR56,OUT035,3221.744379168696
FDZ43,OUT049,3913.7438794289124
FDJ32,OUT010,369.86863577270566
DRH03,OUT017,1501.0804286215732
NCZ54,OUT035,2652.8142230881517
FDE26,OUT017,2470.197949798161
FDS03,OUT045,1040.8019625123895
DRZ24,OUT019,247.082078020114
FDO48,OUT027,5260.593642476827
FDW39,OUT049,2929.37574071569
NCK05,OUT049,997.749181768919
NCK30,OUT017,3939.0591734261466
FDT27,OUT018,3169.821350050086
FDS08,OUT019,372.6430931167666
NCJ19,OUT049,912.6689289054981
FDC58,OUT045,647.7054041862132
DRE37,OUT013,3069.3045652665105
FDW02,OUT035,2139.398170676856
FDJ02,OUT010,541.0170741865122
FDX09,OUT045,2857.7966300051544
FDT31,OUT010,544.4496659182399
FDI24,OUT049,2957.1910590384346
FDY09,OUT045,2879.9251726678854
FDV28,OUT045,649.0554232461396
DRM47,OUT049,3237.114288481512
FDT52,OUT019,814.0476094237365
FDI48,OUT018,782.7277500672164
FDY55,OUT017,3982.551482869781
FDU48,OUT013,2052.562235798551
FDN25,OUT045,883.7038080064608
FDP20,OUT049,2082.3890462105355
FDJ15,OUT013,3175.5573614454856
FDD04,OUT018,1803.0321841285643
FDY58,OUT045,3880.586713673646
FDR37,OUT018,2887.97467714304
FDF44,OUT013,2095.80388987667
FDD32,OUT045,1329.9632728892323
FDR57,OUT017,2485.5431799045455
DRG39,OUT027,1450.0638394284979
FDX15,OUT017,2634.9922508890763
DRN37,OUT045,2687.2060696376225
FDW40,OUT027,3313.8049315711296
FDB32,OUT049,1481.0671002930037
FDM40,OUT018,1862.2301766316384
FDE39,OUT027,3243.553549563144
DRH49,OUT017,1377.7288835756688
FDT46,OUT049,777.6978561382489
NCF06,OUT035,4088.4356998025573
FDP07,OUT017,3197.229891478669
FDC04,OUT013,3698.342160259009
FDZ32,OUT017,1669.727789576456
FDD50,OUT045,2639.4621720250148
FDU56,OUT017,3235.791247409487
FDV34,OUT017,1107.8067405577704
NCY41,OUT013,658.9763431931407
NCK18,OUT046,2718.946224428571
DRH25,OUT049,872.3504285219433
FDT57,OUT046,3762.185645981371
FDV56,OUT018,1394.5916853693254
FDV12,OUT045,1489.912660571643
FDN52,OUT017,1404.8423414747188
FDX38,OUT035,783.437054896827
FDE47,OUT018,1787.562589449683
NCO07,OUT013,3493.1875097623806
FDV09,OUT027,4012.0499799529334
FDZ23,OUT019,514.3452708422859
DRH51,OUT018,1140.7403916674273
NCY54,OUT045,2833.0328827080834
DRG49,OUT013,3759.354690697446
NCC19,OUT049,3266.2548854961506
NCV53,OUT045,3925.2413317703235
FDZ47,OUT019,371.0515275738668
NCO26,OUT018,1629.2067198255095
NCP02,OUT045,962.368597806114
NCW30,OUT018,3186.4137206054356
NCN55,OUT046,3739.853836044353
FDB20,OUT010,381.5161709890201
DRL11,OUT013,2582.2128412573306
DRD60,OUT045,3032.860462491011
FDW14,OUT010,478.69180382955994
FDL27,OUT010,316.0694153558956
FDU09,OUT018,791.6253789415866
DRH36,OUT027,1966.9074709629288
FDP34,OUT027,3984.5402065726885
FDE04,OUT017,2967.1751249728995
FDZ57,OUT027,3336.898497022334
FDF02,OUT010,594.4578172879659
FDG28,OUT045,3865.024925918722
NCI31,OUT046,650.3973627598443
FDT43,OUT013,767.6553711246967
FDU20,OUT046,2019.7804924159016
FDD53,OUT013,657.6263241332142
FDW15,OUT045,2411.5474757992506
NCT53,OUT045,2597.3042292264067
NCG55,OUT027,3070.855712757683
FDD48,OUT035,1950.0291990516248
FDG47,OUT049,3814.7764129924885
FDI21,OUT017,1090.3541962344098
FDT27,OUT017,3906.9760276383404
DRO35,OUT013,1916.5472955357454
FDD33,OUT017,3919.037329609731
FDC04,OUT035,4006.603049713803
FDY34,OUT013,2629.616923557523
DRJ49,OUT049,2120.247264805791
FDE05,OUT049,2479.99944646337
FDU31,OUT017,3691.1401150198512
NCN19,OUT027,5093.532544061087
